"CELLID","Cell_ID"
"093100","4969"
"093101","5083"
"093102","5206"
"093103","5337"
"093104","5468"
"093105","5605"
"093106","5762"
"093107","5917"
"093108","6072"
"093109","6221"
"093110","6369"
"093111","6531"
"093112","6636"
"093113","6724"
"093136","7829"
"093137","7906"
"093138","7999"
"093139","8072"
"093140","8134"
"094016","469"
"094017","527"
"094018","588"
"094019","658"
"094020","735"
"094021","832"
"094022","921"
"094023","1016"
"094024","1119"
"094025","1212"
"094026","1282"
"094027","1353"
"094040","1836"
"094041","1909"
"094042","1979"
"094043","2049"
"094044","2134"
"094066","2879"
"094067","2964"
"094068","3048"
"094069","3137"
"094070","3225"
"094071","3329"
"094072","3451"
"094073","3552"
"094100","4970"
"094101","5084"
"094102","5207"
"094103","5338"
"094104","5469"
"094105","5606"
"094106","5763"
"094107","5918"
"094108","6073"
"094109","6222"
"094110","6370"
"094111","6532"
"094112","6637"
"094113","6725"
"094136","7830"
"094137","7907"
"094138","8000"
"094139","8073"
"094140","8135"
"095016","470"
"095017","528"
"095018","589"
"095019","659"
"095020","736"
"095021","833"
"095022","922"
"095023","1017"
"095024","1120"
"095025","1213"
"095026","1283"
"095027","1354"
"095040","1837"
"095041","1910"
"095042","1980"
"095043","2050"
"095044","2135"
"095066","2880"
"095067","2965"
"095068","3049"
"095069","3138"
"095070","3226"
"095071","3330"
"095072","3452"
"095073","3553"
"095101","5085"
"095102","5208"
"095103","5339"
"095104","5470"
"095105","5607"
"095106","5764"
"095107","5919"
"095108","6074"
"095109","6223"
"095110","6371"
"095111","6533"
"095112","6638"
"095113","6726"
"095136","7831"
"095137","7908"
"095138","8001"
"095139","8074"
"095140","8136"
"096016","471"
"096017","529"
"096018","590"
"096019","660"
"096020","737"
"096021","834"
"096022","923"
"096023","1018"
"096024","1121"
"096025","1214"
"096026","1284"
"096027","1355"
"096040","1838"
"096041","1911"
"096042","1981"
"096043","2051"
"096044","2136"
"096062","2708"
"096063","2744"
"096064","2785"
"096065","2829"
"096066","2881"
"096067","2966"
"096068","3050"
"096069","3139"
"096070","3227"
"096071","3331"
"096072","3453"
"096073","3554"
"096101","5086"
"096102","5209"
"096103","5340"
"096104","5471"
"096105","5608"
"096106","5765"
"096107","5920"
"096108","6075"
"096109","6224"
"096110","6372"
"096111","6534"
"096136","7832"
"096137","7909"
"096138","8002"
"096139","8075"
"096140","8137"
"097014","374"
"097017","530"
"097018","591"
"097019","661"
"097020","738"
"097021","835"
"097022","924"
"097023","1019"
"097024","1122"
"097025","1215"
"097026","1285"
"097027","1356"
"097040","1839"
"097041","1912"
"097042","1982"
"097043","2052"
"097044","2137"
"097066","2882"
"097067","2967"
"097068","3051"
"097069","3140"
"097070","3228"
"097071","3332"
"097072","3454"
"097073","3555"
"097097","4767"
"097100","4971"
"097101","5087"
"097102","5210"
"097103","5341"
"097104","5472"
"097105","5609"
"097106","5766"
"097107","5921"
"097108","6076"
"097109","6225"
"097110","6373"
"097111","6535"
"097136","7833"
"097137","7910"
"097138","8003"
"097139","8076"
"097140","8138"
"098013","332"
"098014","375"
"098015","421"
"098016","472"
"098017","531"
"098018","592"
"098019","662"
"098020","739"
"098021","836"
"098022","925"
"098023","1020"
"098024","1123"
"098025","1216"
"098026","1286"
"098027","1357"
"098040","1840"
"098041","1913"
"098042","1983"
"098043","2053"
"098044","2138"
"098064","2786"
"098065","2830"
"098066","2883"
"098067","2968"
"098068","3052"
"098069","3141"
"098070","3229"
"098071","3333"
"098072","3455"
"098073","3556"
"098095","4679"
"098096","4720"
"098097","4768"
"098098","4819"
"098099","4891"
"098100","4972"
"098101","5088"
"098102","5211"
"098103","5342"
"098104","5473"
"098105","5610"
"098106","5767"
"098107","5922"
"098108","6077"
"098109","6226"
"098110","6374"
"098111","6536"
"098112","6639"
"098114","6795"
"098136","7834"
"098137","7911"
"098138","8004"
"098139","8077"
"098140","8139"
"098141","8187"
"098142","8216"
"098143","8245"
"098144","8273"
"099014","376"
"099015","422"
"099016","473"
"099017","532"
"099018","593"
"099019","663"
"099020","740"
"099021","837"
"099022","926"
"099023","1021"
"099024","1124"
"099025","1217"
"099026","1287"
"099027","1358"
"099040","1841"
"099041","1914"
"099042","1984"
"099043","2054"
"099044","2139"
"099066","2884"
"099067","2969"
"099068","3053"
"099069","3142"
"099070","3230"
"099071","3334"
"099072","3456"
"099073","3557"
"099097","4769"
"099098","4820"
"099099","4892"
"099100","4973"
"099101","5089"
"099102","5212"
"099103","5343"
"099104","5474"
"099105","5611"
"099106","5768"
"099107","5923"
"099108","6078"
"099109","6227"
"099110","6375"
"099111","6537"
"099112","6640"
"099114","6796"
"099136","7835"
"099137","7912"
"099138","8005"
"099139","8078"
"099140","8140"
"099216","10187"
"099219","10289"
"100012","294"
"100013","333"
"100014","377"
"100015","423"
"100016","474"
"100017","533"
"100018","594"
"100019","664"
"100020","741"
"100021","838"
"100022","927"
"100023","1022"
"100024","1125"
"100025","1218"
"100026","1288"
"100027","1359"
"100040","1842"
"100041","1915"
"100042","1985"
"100043","2055"
"100044","2140"
"100066","2885"
"100067","2970"
"100068","3054"
"100069","3143"
"100070","3231"
"100071","3335"
"100072","3457"
"100073","3558"
"100097","4770"
"100100","4974"
"100101","5090"
"100102","5213"
"100103","5344"
"100104","5475"
"100105","5612"
"100106","5769"
"100107","5924"
"100108","6079"
"100109","6228"
"100110","6376"
"100111","6538"
"100112","6641"
"100114","6797"
"100136","7836"
"100137","7913"
"100138","8006"
"100139","8079"
"100140","8141"
"100215","10156"
"100216","10188"
"100217","10222"
"100219","10290"
"101009","186"
"101010","223"
"101011","255"
"101012","295"
"101013","334"
"101014","378"
"101015","424"
"101016","475"
"101017","534"
"101018","595"
"101019","665"
"101020","742"
"101021","839"
"101022","928"
"101023","1023"
"101024","1126"
"101025","1219"
"101026","1289"
"101027","1360"
"101040","1843"
"101041","1916"
"101042","1986"
"101043","2056"
"101044","2141"
"101066","2886"
"101067","2971"
"101068","3055"
"101069","3144"
"101070","3232"
"101071","3336"
"101072","3458"
"101073","3559"
"101097","4771"
"101100","4975"
"101101","5091"
"101102","5214"
"101103","5345"
"101104","5476"
"101105","5613"
"101106","5770"
"101107","5925"
"101108","6080"
"101109","6229"
"101110","6377"
"101111","6539"
"101112","6642"
"101114","6798"
"101117","6975"
"101136","7837"
"101137","7914"
"101138","8007"
"101139","8080"
"101140","8142"
"101141","8188"
"101216","10189"
"101217","10223"
"101218","10256"
"101219","10291"
"102015","425"
"102016","476"
"102017","535"
"102018","596"
"102019","666"
"102020","743"
"102021","840"
"102022","929"
"102023","1024"
"102024","1127"
"102025","1220"
"102026","1290"
"102027","1361"
"102040","1844"
"102041","1917"
"102042","1987"
"102043","2057"
"102044","2142"
"102066","2887"
"102067","2972"
"102068","3056"
"102069","3145"
"102070","3233"
"102071","3337"
"102072","3459"
"102073","3560"
"102100","4976"
"102101","5092"
"102102","5215"
"102103","5346"
"102104","5477"
"102105","5614"
"102106","5771"
"102107","5926"
"102108","6081"
"102109","6230"
"102110","6378"
"102111","6540"
"102112","6643"
"102113","6727"
"102114","6799"
"102115","6859"
"102116","6920"
"102117","6976"
"102136","7838"
"102137","7915"
"102138","8008"
"102139","8081"
"102140","8143"
"102216","10190"
"102217","10224"
"102218","10257"
"102219","10292"
"103015","426"
"103016","477"
"103017","536"
"103018","597"
"103019","667"
"103020","744"
"103021","841"
"103022","930"
"103023","1025"
"103024","1128"
"103025","1221"
"103026","1291"
"103027","1362"
"103040","1845"
"103041","1918"
"103042","1988"
"103043","2058"
"103044","2143"
"103066","2888"
"103067","2973"
"103068","3057"
"103069","3146"
"103070","3234"
"103071","3338"
"103072","3460"
"103073","3561"
"103098","4821"
"103099","4893"
"103100","4977"
"103101","5093"
"103102","5216"
"103103","5347"
"103104","5478"
"103105","5615"
"103106","5772"
"103107","5927"
"103108","6082"
"103109","6231"
"103110","6379"
"103111","6541"
"103112","6644"
"103113","6728"
"103114","6800"
"103115","6860"
"103116","6921"
"103117","6977"
"103118","7028"
"103133","7702"
"103134","7744"
"103135","7783"
"103136","7839"
"103137","7916"
"103138","8009"
"103139","8082"
"103140","8144"
"103216","10191"
"103217","10225"
"103218","10258"
"103219","10293"
"103220","10319"
"104011","256"
"104015","427"
"104016","478"
"104017","537"
"104018","598"
"104019","668"
"104020","745"
"104021","842"
"104022","931"
"104023","1026"
"104024","1129"
"104025","1222"
"104026","1292"
"104027","1363"
"104040","1846"
"104041","1919"
"104042","1989"
"104043","2059"
"104044","2144"
"104066","2889"
"104067","2974"
"104068","3058"
"104069","3147"
"104070","3235"
"104071","3339"
"104072","3461"
"104073","3562"
"104074","3622"
"104075","3675"
"104076","3723"
"104077","3777"
"104078","3828"
"104100","4978"
"104101","5094"
"104102","5217"
"104103","5348"
"104104","5479"
"104105","5616"
"104106","5773"
"104107","5928"
"104108","6083"
"104109","6232"
"104110","6380"
"104111","6542"
"104112","6645"
"104113","6729"
"104114","6801"
"104115","6861"
"104116","6922"
"104117","6978"
"104118","7029"
"104119","7074"
"104120","7120"
"104121","7160"
"104122","7198"
"104123","7239"
"104124","7280"
"104134","7745"
"104136","7840"
"104137","7917"
"104138","8010"
"104139","8083"
"104140","8145"
"104213","10102"
"104214","10127"
"104215","10157"
"104216","10192"
"104217","10226"
"104218","10259"
"104219","10294"
"104252","10850"
"104253","10878"
"104254","10907"
"105011","257"
"105018","599"
"105019","669"
"105020","746"
"105021","843"
"105022","932"
"105023","1027"
"105024","1130"
"105025","1223"
"105026","1293"
"105027","1364"
"105040","1847"
"105041","1920"
"105042","1990"
"105043","2060"
"105044","2145"
"105066","2890"
"105067","2975"
"105068","3059"
"105069","3148"
"105070","3236"
"105071","3340"
"105072","3462"
"105073","3563"
"105074","3623"
"105075","3676"
"105076","3724"
"105100","4979"
"105101","5095"
"105102","5218"
"105103","5349"
"105104","5480"
"105105","5617"
"105106","5774"
"105107","5929"
"105108","6084"
"105109","6233"
"105110","6381"
"105111","6543"
"105112","6646"
"105113","6730"
"105118","7030"
"105136","7841"
"105137","7918"
"105138","8011"
"105139","8084"
"105140","8146"
"105215","10158"
"105216","10193"
"105217","10227"
"105218","10260"
"105219","10295"
"105220","10320"
"105252","10851"
"105253","10879"
"105254","10908"
"106011","258"
"106018","600"
"106019","670"
"106020","747"
"106021","844"
"106022","933"
"106023","1028"
"106024","1131"
"106025","1224"
"106026","1294"
"106027","1365"
"106040","1848"
"106041","1921"
"106042","1991"
"106043","2061"
"106044","2146"
"106066","2891"
"106067","2976"
"106068","3060"
"106069","3149"
"106070","3237"
"106071","3341"
"106072","3463"
"106073","3564"
"106074","3624"
"106075","3677"
"106076","3725"
"106077","3778"
"106078","3829"
"106089","4402"
"106100","4980"
"106101","5096"
"106102","5219"
"106103","5350"
"106104","5481"
"106105","5618"
"106106","5775"
"106107","5930"
"106108","6085"
"106109","6234"
"106110","6382"
"106111","6544"
"106112","6647"
"106113","6731"
"106114","6802"
"106115","6862"
"106116","6923"
"106136","7842"
"106137","7919"
"106138","8012"
"106139","8085"
"106140","8147"
"106215","10159"
"106216","10194"
"106217","10228"
"106218","10261"
"106252","10852"
"106253","10880"
"106254","10909"
"107011","259"
"107012","296"
"107013","335"
"107015","428"
"107016","479"
"107017","538"
"107018","601"
"107019","671"
"107020","748"
"107021","845"
"107022","934"
"107023","1029"
"107024","1132"
"107025","1225"
"107026","1295"
"107027","1366"
"107040","1849"
"107041","1922"
"107042","1992"
"107043","2062"
"107044","2147"
"107066","2892"
"107067","2977"
"107068","3061"
"107069","3150"
"107070","3238"
"107071","3342"
"107072","3464"
"107073","3565"
"107089","4403"
"107100","4981"
"107101","5097"
"107102","5220"
"107103","5351"
"107104","5482"
"107105","5619"
"107106","5776"
"107107","5931"
"107108","6086"
"107109","6235"
"107110","6383"
"107111","6545"
"107112","6648"
"107113","6732"
"107115","6863"
"107136","7843"
"107137","7920"
"107138","8013"
"107139","8086"
"107140","8148"
"107214","10128"
"107215","10160"
"107216","10195"
"107217","10229"
"107218","10262"
"107219","10296"
"107220","10321"
"107252","10853"
"107253","10881"
"107254","10910"
"108002","1"
"108003","2"
"108004","3"
"108005","41"
"108006","79"
"108007","117"
"108008","153"
"108009","187"
"108010","224"
"108011","260"
"108012","297"
"108013","336"
"108014","379"
"108015","429"
"108016","480"
"108017","539"
"108018","602"
"108019","672"
"108020","749"
"108021","846"
"108022","935"
"108023","1030"
"108024","1133"
"108025","1226"
"108026","1296"
"108027","1367"
"108040","1850"
"108041","1923"
"108042","1993"
"108043","2063"
"108044","2148"
"108066","2893"
"108067","2978"
"108068","3062"
"108069","3151"
"108070","3239"
"108071","3343"
"108072","3465"
"108073","3566"
"108089","4404"
"108100","4982"
"108101","5098"
"108102","5221"
"108103","5352"
"108104","5483"
"108105","5620"
"108106","5777"
"108107","5932"
"108108","6087"
"108109","6236"
"108110","6384"
"108111","6546"
"108112","6649"
"108113","6733"
"108136","7844"
"108137","7921"
"108138","8014"
"108139","8087"
"108140","8149"
"108213","10103"
"108214","10129"
"108215","10161"
"108216","10196"
"108217","10230"
"108218","10263"
"108252","10854"
"108253","10882"
"108254","10911"
"109009","188"
"109013","337"
"109014","380"
"109020","750"
"109021","847"
"109022","936"
"109023","1031"
"109024","1134"
"109025","1227"
"109026","1297"
"109027","1368"
"109040","1851"
"109041","1924"
"109042","1994"
"109043","2064"
"109044","2149"
"109066","2894"
"109067","2979"
"109068","3063"
"109069","3152"
"109070","3240"
"109071","3344"
"109072","3466"
"109073","3567"
"109089","4405"
"109100","4983"
"109101","5099"
"109102","5222"
"109103","5353"
"109104","5484"
"109105","5621"
"109106","5778"
"109107","5933"
"109108","6088"
"109109","6237"
"109110","6385"
"109111","6547"
"109112","6650"
"109113","6734"
"109136","7845"
"109137","7922"
"109138","8015"
"109139","8088"
"109140","8150"
"109214","10130"
"109215","10162"
"109216","10197"
"109217","10231"
"109218","10264"
"109252","10855"
"109254","10912"
"110009","189"
"110014","381"
"110019","673"
"110020","751"
"110021","848"
"110022","937"
"110023","1032"
"110024","1135"
"110025","1228"
"110026","1298"
"110027","1369"
"110036","1661"
"110040","1852"
"110041","1925"
"110042","1995"
"110043","2065"
"110044","2150"
"110051","2377"
"110064","2787"
"110066","2895"
"110067","2980"
"110068","3064"
"110069","3153"
"110070","3241"
"110071","3345"
"110072","3467"
"110073","3568"
"110089","4406"
"110100","4984"
"110101","5100"
"110102","5223"
"110103","5354"
"110104","5485"
"110105","5622"
"110106","5779"
"110107","5934"
"110108","6089"
"110109","6238"
"110110","6386"
"110111","6548"
"110112","6651"
"110113","6735"
"110136","7846"
"110137","7923"
"110138","8016"
"110139","8089"
"110140","8151"
"110141","8189"
"110142","8217"
"110143","8246"
"110213","10104"
"110214","10131"
"110215","10163"
"110216","10198"
"110217","10232"
"110218","10265"
"110222","10362"
"110252","10856"
"110253","10883"
"110254","10913"
"111009","190"
"111014","382"
"111018","603"
"111019","674"
"111020","752"
"111021","849"
"111022","938"
"111023","1033"
"111024","1136"
"111025","1229"
"111026","1299"
"111035","1626"
"111036","1662"
"111040","1853"
"111041","1926"
"111042","1996"
"111043","2066"
"111044","2151"
"111049","2309"
"111051","2378"
"111064","2788"
"111066","2896"
"111067","2981"
"111068","3065"
"111069","3154"
"111070","3242"
"111071","3346"
"111072","3468"
"111073","3569"
"111089","4407"
"111100","4985"
"111101","5101"
"111102","5224"
"111103","5355"
"111104","5486"
"111105","5623"
"111106","5780"
"111107","5935"
"111108","6090"
"111109","6239"
"111110","6387"
"111111","6549"
"111112","6652"
"111136","7847"
"111137","7924"
"111138","8017"
"111139","8090"
"111140","8152"
"111142","8218"
"111214","10132"
"111215","10164"
"111216","10199"
"111217","10233"
"111218","10266"
"111219","10297"
"111222","10363"
"111226","10445"
"111252","10857"
"111253","10884"
"111254","10914"
"112009","191"
"112020","753"
"112021","850"
"112022","939"
"112023","1034"
"112024","1137"
"112026","1300"
"112035","1627"
"112040","1854"
"112041","1927"
"112042","1997"
"112043","2067"
"112044","2152"
"112049","2310"
"112051","2379"
"112052","2407"
"112053","2435"
"112054","2462"
"112064","2789"
"112066","2897"
"112067","2982"
"112068","3066"
"112069","3155"
"112070","3243"
"112071","3347"
"112072","3469"
"112073","3570"
"112089","4408"
"112100","4986"
"112101","5102"
"112102","5225"
"112103","5356"
"112104","5487"
"112105","5624"
"112106","5781"
"112107","5936"
"112108","6091"
"112109","6240"
"112110","6388"
"112111","6550"
"112112","6653"
"112119","7075"
"112120","7121"
"112136","7848"
"112137","7925"
"112138","8018"
"112139","8091"
"112140","8153"
"112142","8219"
"112143","8247"
"112214","10133"
"112215","10165"
"112216","10200"
"112217","10234"
"112218","10267"
"112222","10364"
"112226","10446"
"112227","10470"
"112250","10808"
"112251","10830"
"112252","10858"
"112253","10885"
"112254","10915"
"113014","383"
"113015","430"
"113016","481"
"113017","540"
"113018","604"
"113019","675"
"113020","754"
"113021","851"
"113022","940"
"113023","1035"
"113024","1138"
"113030","1467"
"113035","1628"
"113036","1663"
"113037","1696"
"113040","1855"
"113041","1928"
"113042","1998"
"113043","2068"
"113044","2153"
"113049","2311"
"113050","2343"
"113051","2380"
"113052","2408"
"113064","2790"
"113066","2898"
"113067","2983"
"113068","3067"
"113069","3156"
"113070","3244"
"113071","3348"
"113072","3470"
"113073","3571"
"113087","4282"
"113089","4409"
"113100","4987"
"113101","5103"
"113102","5226"
"113103","5357"
"113104","5488"
"113105","5625"
"113106","5782"
"113107","5937"
"113108","6092"
"113109","6241"
"113110","6389"
"113111","6551"
"113112","6654"
"113118","7031"
"113119","7076"
"113127","7424"
"113128","7471"
"113129","7519"
"113130","7567"
"113131","7613"
"113132","7659"
"113133","7703"
"113136","7849"
"113137","7926"
"113138","8019"
"113139","8092"
"113140","8154"
"113142","8220"
"113214","10134"
"113215","10166"
"113216","10201"
"113217","10235"
"113218","10268"
"113219","10298"
"113222","10365"
"113226","10447"
"113249","10792"
"113250","10809"
"113251","10831"
"113252","10859"
"113253","10886"
"113254","10916"
"113255","10935"
"113256","10956"
"113257","10983"
"113258","10998"
"114013","338"
"114014","384"
"114015","431"
"114016","482"
"114017","541"
"114018","605"
"114019","676"
"114020","755"
"114021","852"
"114022","941"
"114023","1036"
"114024","1139"
"114025","1230"
"114026","1301"
"114030","1468"
"114031","1502"
"114035","1629"
"114036","1664"
"114037","1697"
"114038","1730"
"114039","1762"
"114040","1856"
"114041","1929"
"114042","1999"
"114043","2069"
"114044","2154"
"114047","2246"
"114048","2278"
"114049","2312"
"114050","2344"
"114051","2381"
"114052","2409"
"114062","2709"
"114063","2745"
"114064","2791"
"114066","2899"
"114067","2984"
"114068","3068"
"114069","3157"
"114070","3245"
"114071","3349"
"114072","3471"
"114073","3572"
"114077","3779"
"114079","3878"
"114082","4021"
"114087","4283"
"114089","4410"
"114096","4721"
"114099","4894"
"114100","4988"
"114101","5104"
"114102","5227"
"114103","5358"
"114104","5489"
"114105","5626"
"114106","5783"
"114107","5938"
"114108","6093"
"114109","6242"
"114110","6390"
"114111","6552"
"114112","6655"
"114113","6736"
"114114","6803"
"114115","6864"
"114116","6924"
"114117","6979"
"114118","7032"
"114119","7077"
"114123","7240"
"114124","7281"
"114125","7329"
"114126","7378"
"114127","7425"
"114128","7472"
"114129","7520"
"114130","7568"
"114131","7614"
"114132","7660"
"114133","7704"
"114134","7746"
"114136","7850"
"114137","7927"
"114138","8020"
"114139","8093"
"114140","8155"
"114214","10135"
"114215","10167"
"114216","10202"
"114217","10236"
"114218","10269"
"114219","10299"
"114220","10322"
"114222","10366"
"114226","10448"
"114227","10471"
"114237","10619"
"114248","10771"
"114249","10793"
"114250","10810"
"114251","10832"
"114252","10860"
"114253","10887"
"114254","10917"
"114255","10936"
"114256","10957"
"114257","10984"
"115014","385"
"115015","432"
"115016","483"
"115017","542"
"115018","606"
"115019","677"
"115020","756"
"115021","853"
"115022","942"
"115023","1037"
"115024","1140"
"115025","1231"
"115026","1302"
"115027","1370"
"115030","1469"
"115035","1630"
"115036","1665"
"115037","1698"
"115038","1731"
"115039","1763"
"115040","1857"
"115041","1930"
"115042","2000"
"115043","2070"
"115044","2155"
"115045","2185"
"115046","2215"
"115047","2247"
"115048","2279"
"115049","2313"
"115050","2345"
"115051","2382"
"115052","2410"
"115053","2436"
"115054","2463"
"115060","2636"
"115061","2671"
"115062","2710"
"115063","2746"
"115064","2792"
"115066","2900"
"115067","2985"
"115068","3069"
"115069","3158"
"115070","3246"
"115071","3350"
"115072","3472"
"115073","3573"
"115075","3678"
"115076","3726"
"115077","3780"
"115078","3830"
"115079","3879"
"115082","4022"
"115087","4284"
"115088","4340"
"115089","4411"
"115096","4722"
"115099","4895"
"115100","4989"
"115101","5105"
"115102","5228"
"115103","5359"
"115104","5490"
"115105","5627"
"115106","5784"
"115107","5939"
"115108","6094"
"115109","6243"
"115110","6391"
"115111","6553"
"115112","6656"
"115113","6737"
"115114","6804"
"115115","6865"
"115116","6925"
"115117","6980"
"115118","7033"
"115119","7078"
"115120","7122"
"115121","7161"
"115122","7199"
"115123","7241"
"115124","7282"
"115125","7330"
"115126","7379"
"115127","7426"
"115128","7473"
"115129","7521"
"115130","7569"
"115131","7615"
"115132","7661"
"115133","7705"
"115134","7747"
"115136","7851"
"115137","7928"
"115138","8021"
"115139","8094"
"115140","8156"
"115214","10136"
"115215","10168"
"115216","10203"
"115217","10237"
"115218","10270"
"115219","10300"
"115220","10323"
"115221","10342"
"115222","10367"
"115223","10387"
"115224","10404"
"115226","10449"
"115229","10510"
"115237","10620"
"115246","10746"
"115247","10758"
"115248","10772"
"115249","10794"
"115250","10811"
"115251","10833"
"115252","10861"
"115253","10888"
"115254","10918"
"115255","10937"
"115256","10958"
"115257","10985"
"116013","339"
"116014","386"
"116015","433"
"116016","484"
"116017","543"
"116018","607"
"116019","678"
"116020","757"
"116021","854"
"116022","943"
"116023","1038"
"116024","1141"
"116025","1232"
"116026","1303"
"116027","1371"
"116030","1470"
"116033","1565"
"116034","1596"
"116035","1631"
"116036","1666"
"116037","1699"
"116038","1732"
"116039","1764"
"116040","1858"
"116041","1931"
"116042","2001"
"116043","2071"
"116044","2156"
"116045","2186"
"116046","2216"
"116047","2248"
"116048","2280"
"116049","2314"
"116050","2346"
"116058","2573"
"116060","2637"
"116061","2672"
"116062","2711"
"116063","2747"
"116064","2793"
"116066","2901"
"116067","2986"
"116068","3070"
"116069","3159"
"116070","3247"
"116071","3351"
"116072","3473"
"116073","3574"
"116075","3679"
"116076","3727"
"116077","3781"
"116078","3831"
"116079","3880"
"116082","4023"
"116083","4074"
"116084","4127"
"116085","4180"
"116086","4232"
"116087","4285"
"116088","4341"
"116089","4412"
"116096","4723"
"116098","4822"
"116099","4896"
"116100","4990"
"116101","5106"
"116102","5229"
"116103","5360"
"116104","5491"
"116105","5628"
"116106","5785"
"116107","5940"
"116108","6095"
"116109","6244"
"116110","6392"
"116111","6554"
"116112","6657"
"116113","6738"
"116114","6805"
"116115","6866"
"116116","6926"
"116117","6981"
"116118","7034"
"116119","7079"
"116120","7123"
"116121","7162"
"116122","7200"
"116123","7242"
"116124","7283"
"116125","7331"
"116126","7380"
"116127","7427"
"116128","7474"
"116129","7522"
"116130","7570"
"116131","7616"
"116132","7662"
"116133","7706"
"116134","7748"
"116136","7852"
"116137","7929"
"116138","8022"
"116139","8095"
"116140","8157"
"116180","9294"
"116214","10137"
"116215","10169"
"116216","10204"
"116217","10238"
"116218","10271"
"116219","10301"
"116220","10324"
"116221","10343"
"116222","10368"
"116224","10405"
"116225","10424"
"116226","10450"
"116227","10472"
"116228","10493"
"116229","10511"
"116230","10532"
"116233","10573"
"116236","10604"
"116237","10621"
"116247","10759"
"116248","10773"
"116249","10795"
"116250","10812"
"116251","10834"
"116252","10862"
"116253","10889"
"116254","10919"
"116255","10938"
"116256","10959"
"116257","10986"
"117004","4"
"117005","42"
"117006","80"
"117012","298"
"117013","340"
"117014","387"
"117015","434"
"117016","485"
"117017","544"
"117018","608"
"117019","679"
"117020","758"
"117021","855"
"117022","944"
"117023","1039"
"117024","1142"
"117025","1233"
"117026","1304"
"117027","1372"
"117030","1471"
"117032","1533"
"117033","1566"
"117034","1597"
"117035","1632"
"117036","1667"
"117037","1700"
"117038","1733"
"117039","1765"
"117040","1859"
"117041","1932"
"117042","2002"
"117043","2072"
"117044","2157"
"117045","2187"
"117046","2217"
"117047","2249"
"117048","2281"
"117049","2315"
"117058","2574"
"117060","2638"
"117062","2712"
"117063","2748"
"117064","2794"
"117066","2902"
"117067","2987"
"117068","3071"
"117069","3160"
"117070","3248"
"117071","3352"
"117072","3474"
"117073","3575"
"117076","3728"
"117077","3782"
"117078","3832"
"117079","3881"
"117080","3926"
"117081","3971"
"117082","4024"
"117083","4075"
"117084","4128"
"117085","4181"
"117086","4233"
"117087","4286"
"117088","4342"
"117089","4413"
"117096","4724"
"117098","4823"
"117099","4897"
"117100","4991"
"117101","5107"
"117102","5230"
"117103","5361"
"117104","5492"
"117105","5629"
"117106","5786"
"117107","5941"
"117108","6096"
"117109","6245"
"117110","6393"
"117111","6555"
"117112","6658"
"117113","6739"
"117114","6806"
"117115","6867"
"117116","6927"
"117117","6982"
"117118","7035"
"117119","7080"
"117120","7124"
"117121","7163"
"117122","7201"
"117123","7243"
"117124","7284"
"117125","7332"
"117126","7381"
"117127","7428"
"117128","7475"
"117129","7523"
"117130","7571"
"117131","7617"
"117132","7663"
"117133","7707"
"117134","7749"
"117135","7784"
"117136","7853"
"117137","7930"
"117138","8023"
"117139","8096"
"117140","8158"
"117141","8190"
"117148","8360"
"117149","8381"
"117150","8402"
"117151","8422"
"117152","8442"
"117153","8462"
"117154","8482"
"117155","8502"
"117156","8523"
"117157","8545"
"117158","8569"
"117159","8597"
"117160","8628"
"117178","9240"
"117179","9267"
"117180","9295"
"117197","9720"
"117212","10081"
"117213","10105"
"117214","10138"
"117215","10170"
"117216","10205"
"117217","10239"
"117218","10272"
"117219","10302"
"117220","10325"
"117221","10344"
"117222","10369"
"117224","10406"
"117225","10425"
"117226","10451"
"117227","10473"
"117229","10512"
"117233","10574"
"117237","10622"
"117248","10774"
"117249","10796"
"117250","10813"
"117251","10835"
"117252","10863"
"117253","10890"
"117254","10920"
"117255","10939"
"117256","10960"
"117257","10987"
"118004","5"
"118005","43"
"118006","81"
"118012","299"
"118013","341"
"118014","388"
"118015","435"
"118016","486"
"118017","545"
"118018","609"
"118019","680"
"118020","759"
"118021","856"
"118022","945"
"118023","1040"
"118024","1143"
"118025","1234"
"118026","1305"
"118027","1373"
"118028","1405"
"118030","1472"
"118031","1503"
"118032","1534"
"118033","1567"
"118034","1598"
"118035","1633"
"118036","1668"
"118037","1701"
"118038","1734"
"118039","1766"
"118040","1860"
"118041","1933"
"118042","2003"
"118043","2073"
"118044","2158"
"118045","2188"
"118046","2218"
"118047","2250"
"118048","2282"
"118049","2316"
"118058","2575"
"118059","2605"
"118060","2639"
"118063","2749"
"118064","2795"
"118066","2903"
"118067","2988"
"118068","3072"
"118069","3161"
"118070","3249"
"118071","3353"
"118072","3475"
"118073","3576"
"118076","3729"
"118077","3783"
"118078","3833"
"118079","3882"
"118080","3927"
"118081","3972"
"118082","4025"
"118083","4076"
"118084","4129"
"118085","4182"
"118086","4234"
"118087","4287"
"118088","4343"
"118089","4414"
"118096","4725"
"118098","4824"
"118099","4898"
"118100","4992"
"118101","5108"
"118102","5231"
"118103","5362"
"118104","5493"
"118105","5630"
"118106","5787"
"118107","5942"
"118108","6097"
"118109","6246"
"118110","6394"
"118111","6556"
"118112","6659"
"118113","6740"
"118114","6807"
"118115","6868"
"118116","6928"
"118117","6983"
"118118","7036"
"118119","7081"
"118120","7125"
"118121","7164"
"118122","7202"
"118123","7244"
"118124","7285"
"118125","7333"
